UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_enc,Air temperature [K]_rolling_mean,Process temperature [K]_rolling_mean,Rotational speed [rpm]_rolling_mean,Torque [Nm]_rolling_mean,Tool wear [min]_rolling_mean,Air temperature [K]_rolling_std,Process temperature [K]_rolling_std,Rotational speed [rpm]_rolling_std,Torque [Nm]_rolling_std,Tool wear [min]_rolling_std,Air temperature [K]_rolling_var,Process temperature [K]_rolling_var,Rotational speed [rpm]_rolling_var,Torque [Nm]_rolling_var,Tool wear [min]_rolling_var
5688,L52867,L,302.3,311.7,2170,18.2,91,0,0,0,0,0,0,1,302.21999999999997,311.6,1699.2,33.94,85.6,0.04472135974887829,0.07071067819845833,270.6865345745869,10.154703343771322,4.979959839195509,0.0020000000177885914,0.00500000001128593,73271.19999999905,103.11800000000048,24.800000000000153
5689,M20548,M,302.3,311.7,1423,44.6,93,0,0,0,0,0,0,2,302.24,311.62,1665.4,35.32000000000001,88.4,0.05477225591447863,0.08366600272127037,296.71838500503986,11.207675941068269,4.219004621945855,0.0030000000179611396,0.00700000001135562,88041.79999999906,125.61200000000052,17.800000000000487
5690,L52869,L,302.4,311.8,1543,31.1,96,0,0,0,0,0,0,1,302.28,311.66,1655.2,34.18,91.2,0.08366600276279669,0.11401754256033231,300.6371567188578,11.308934520988283,3.492849839314712,0.0070000000183043035,0.013000000011497188,90382.69999999905,127.89200000000048,12.20000000000081
5691,L52870,L,302.3,311.8,1435,44.8,98,0,0,0,0,0,0,1,302.3,311.72,1645.8,34.019999999999996,93.4,0.07071067824929919,0.08366600272338078,308.0498336308576,11.110895553464648,3.6469165057622392,0.005000000018475914,0.00700000001170876,94894.69999999905,123.45200000000047,13.30000000000106
5692,L52871,L,302.4,311.8,1320,56.4,100,0,0,0,0,0,0,1,302.34000000000003,311.76,1578.2,39.019999999999996,95.6,0.05477225592233035,0.0547722558587026,340.1201258379149,14.686796791676553,3.6469165057622748,0.003000000018821252,0.003000000011851181,115681.69999999905,215.70200000000068,13.30000000000132
5693,M20552,M,302.4,311.9,1313,55.7,102,0,0,0,0,0,0,2,302.36,311.8,1406.8,46.52,97.8,0.0547722559239221,0.07071067820344946,94.79029486186364,10.323613708387244,3.4928498393148217,0.003000000018995619,0.0050000000119917835,8985.199999999053,106.57700000000102,12.200000000001575
5694,M20553,M,302.4,311.8,1453,42.1,105,0,0,0,0,0,0,2,302.38,311.82000000000005,1412.8,46.019999999999996,100.2,0.04472135976433594,0.044721359684848756,96.99587620099658,10.498904704777589,3.4928498393148595,0.0020000000191711656,0.0020000000120616156,9408.199999999053,110.227000000001,12.20000000000184
5695,L52874,L,302.4,311.8,1508,45.7,108,0,0,0,0,0,0,1,302.38,311.82,1405.8,48.94,102.6,0.04472135976433594,0.044721359684848756,85.87607350129052,6.628951651656628,3.974921382870624,0.0020000000191711656,0.0020000000120616156,7374.699999999053,43.943000000001135,15.800000000002111
5696,L52875,L,302.4,311.8,1451,42.0,110,0,0,0,0,0,0,1,302.4,311.82,1409.0,48.38,105.0,4.398623850512436e-06,0.044721359684848756,87.51856945813873,7.162890478012428,4.123105625617949,1.934789177829685e-11,0.0020000000120616156,7659.499999999052,51.3070000000011,17.000000000002384
5697,H35110,H,302.5,311.9,1595,34.6,112,0,0,0,0,0,0,0,302.41999999999996,311.84000000000003,1464.0,44.02,107.4,0.04472135976830482,0.05477225586127054,102.69858811103029,7.677043701842585,3.974921382870693,0.002000000019526153,0.003000000012132485,10546.999999999052,58.93700000000091,15.800000000002662
5698,L52877,L,302.5,311.9,1354,49.4,117,0,0,0,0,0,0,1,302.43999999999994,311.84,1472.2,42.760000000000005,110.4,0.054772255930397404,0.05477225586127054,88.24794615173236,5.484797170361072,4.505552130427859,0.003000000019704954,0.003000000012132485,7787.699999999054,30.08300000000083,20.300000000003024
5699,L52878,L,302.5,311.9,1265,59.8,119,0,0,0,0,0,0,1,302.46,311.86,1434.6,46.3,113.2,0.05477225593203456,0.05477225586192825,129.07865818948943,9.322016949137184,4.658325879541205,0.003000000019884295,0.003000000012204534,16661.29999999905,86.90000000000094,21.700000000003342
5700,L52879,L,302.4,311.9,1867,25.9,121,0,0,0,0,0,0,1,302.46000000000004,311.88,1506.4,42.339999999999996,115.8,0.05477225593203456,0.04472135968726535,235.8236629348273,13.086175912007326,4.658325879541236,0.003000000019884295,0.0020000000122777626,55612.799999999035,171.24800000000076,21.70000000000363
5701,L52880,L,302.5,311.9,1497,41.6,123,0,0,0,0,0,0,1,302.48,311.9,1515.6,42.260000000000005,118.4,0.0447213597743201,3.5145654783653953e-06,234.0123928342237,13.08999618028977,4.219004621946263,0.002000000020064176,1.235217050171778e-11,54761.799999999035,171.34800000000075,17.800000000003934
5702,M20561,M,302.5,311.9,1347,54.3,125,0,0,0,0,0,0,2,302.48,311.9,1466.0,46.199999999999996,121.0,0.0447213597743201,3.5145654783653953e-06,239.2007525071755,13.172509252226808,3.162277660169049,0.002000000020064176,1.235217050171778e-11,57216.99999999903,173.51500000000087,10.000000000004237
5703,L52882,L,302.3,311.7,1544,43.2,128,0,0,0,0,0,0,1,302.44,311.85999999999996,1504.0,44.96,123.2,0.0894427192101202,0.08944271916822694,231.94180304550326,13.08751313275371,3.492849839315237,0.008000000019700406,0.008000000012206309,53796.99999999903,171.28300000000084,12.200000000004476
5704,H35117,H,302.3,311.7,1456,45.4,130,0,0,0,0,0,0,0,302.4,311.82,1542.2,42.08,125.4,0.10000000009668723,0.10954451155609708,195.62387379867275,10.291112670649406,3.6469165057627415,0.010000000019337447,0.012000000012063888,38268.69999999904,105.90700000000076,13.300000000004726
5705,L52884,L,302.5,311.8,1335,52.7,135,0,0,0,0,0,0,1,302.41999999999996,311.79999999999995,1435.8,47.440000000000005,128.2,0.1095445115901215,0.10000000005997099,92.0689958672247,5.722149945606187,4.658325879541388,0.012000000019518266,0.0100000000119942,8476.699999999038,32.74300000000089,21.70000000000504
5706,L52885,L,302.4,311.9,1452,43.1,137,0,0,0,0,0,0,1,302.4,311.8,1426.8,47.739999999999995,131.0,0.10000000009668723,0.10000000005997099,86.62967159119927,5.367774212837282,4.949747468306375,0.010000000019337447,0.0100000000119942,7504.6999999990385,28.813000000000905,24.50000000000537
5707,L52886,L,302.4,311.9,1290,70.0,139,1,0,0,1,0,0,1,302.38,311.79999999999995,1415.4,50.88,133.8,0.08366600276789353,0.10000000005997099,102.12149626792119,11.384507016116286,4.65832587954146,0.007000000019157167,0.0100000000119942,10428.799999999042,129.60700000000097,21.700000000005712
5708,L52887,L,302.4,311.8,1448,43.4,141,0,0,0,0,0,0,1,302.4,311.82,1396.2,50.92,136.4,0.07071067825538412,0.08366600272550394,78.09737511593488,11.351079243842895,4.21900462194651,0.005000000019336452,0.007000000012064031,6099.199999999045,128.84700000000097,17.800000000006015
5709,L52888,L,302.3,311.7,1611,38.6,143,0,0,0,0,0,0,1,302.4,311.82,1427.2,49.559999999999995,139.0,0.07071067825538412,0.08366600272550394,124.65432202695197,12.524495997843625,3.1622776601693814,0.005000000019336452,0.007000000012064031,15538.699999999044,156.86300000000097,10.000000000006336
5710,L52889,L,302.2,311.7,1556,38.6,145,0,0,0,0,0,0,1,302.34,311.8,1471.4,46.739999999999995,141.0,0.08944271920511582,0.10000000005997099,122.95852959432722,13.2093905991155,3.162277660169422,0.008000000018805194,0.0100000000119942,15118.79999999904,174.4880000000009,10.000000000006592
5711,H35124,H,302.2,311.7,1413,46.5,147,0,0,0,0,0,0,0,302.29999999999995,311.76,1463.6,47.42,143.0,0.10000000009225346,0.08944271916627387,125.70322191574502,13.061852854782929,3.162277660169462,0.01000000001845069,0.008000000011856936,15801.299999999039,170.61200000000093,10.000000000006848
5712,L52891,L,302.2,311.6,1545,35.9,152,0,0,0,0,0,0,1,302.26,311.7,1514.6,40.6,145.6,0.08944271920114694,0.07071067820106945,81.68414778890114,4.264387412044176,4.219004621946643,0.00800000001809522,0.005000000011655199,6672.299999999044,18.185000000000823,17.800000000007135
5713,L52892,L,302.2,311.7,1330,54.6,154,0,0,0,0,0,0,1,302.22,311.67999999999995,1491.0,42.839999999999996,148.2,0.0447213597483254,0.044721359679560355,115.70004321519957,7.678085698922672,4.658325879541641,0.0020000000177391388,0.002000000011588607,13386.499999999047,58.95300000000086,21.700000000007403
5714,L52893,L,302.2,311.9,1596,38.0,156,0,0,0,0,0,0,1,302.2,311.71999999999997,1488.0,42.72,150.8,4.190570088331895e-06,0.10954451155452286,111.9441825196783,7.765114294071972,4.658325879541672,1.7560877665221984e-11,0.01200000001171899,12531.499999999047,60.29700000000086,21.70000000000769
5715,L52894,L,302.2,311.8,1618,36.0,158,0,0,0,0,0,0,1,302.2,311.74,1500.4,42.2,153.4,4.1905700883318955e-06,0.11401754256160174,124.1301736081886,8.185658189785403,4.219004621946745,1.7560877665221987e-11,0.013000000011786663,15408.299999999042,67.00500000000085,17.800000000007994
5716,H35129,H,302.2,311.9,1597,35.8,160,0,0,0,0,0,0,0,302.2,311.78,1537.2,40.06,156.0,4.1905700883318955e-06,0.13038404814977256,118.90626560446273,8.179119757039922,3.162277660169694,1.7560877665221987e-11,0.017000000011922207,14138.699999999038,66.89800000000079,10.000000000008315
5717,L52896,L,302.3,312.0,1354,52.2,165,0,0,0,0,0,0,1,302.21999999999997,311.86,1499.0,43.32,158.6,0.044721359748296795,0.11401754256344171,143.84018909887126,9.280732729693323,4.219004621946817,0.0020000000177365805,0.01300000001220624,20689.99999999904,86.13200000000089,17.800000000008602
5718,L52897,L,302.3,312.0,1746,28.1,167,0,0,0,0,0,0,1,302.23999999999995,311.91999999999996,1582.2,38.02,161.2,0.054772255914017465,0.08366600272759779,141.94787775799622,8.781913231181505,4.658325879541798,0.003000000017910621,0.007000000012414401,20149.199999999037,77.1220000000008,21.70000000000887
5719,L52898,L,302.4,312.0,1621,32.5,169,0,0,0,0,0,0,1,302.28000000000003,311.93999999999994,1587.2,36.92,163.8,0.08366600276249478,0.0894427191697828,142.99195781581227,9.122883316145218,4.658325879541829,0.007000000018253785,0.008000000012484632,20446.699999999037,83.22700000000079,21.700000000009158
5720,L52899,L,302.3,312.0,1398,43.3,171,0,0,0,0,0,0,1,302.3,311.97999999999996,1543.2,38.38,166.4,0.07071067824894196,0.04472135969118976,163.51972358097672,9.51456777788675,4.219004621946919,0.005000000018425395,0.002000000012628772,26738.699999999037,90.5270000000008,17.80000000000946
5721,L52900,L,302.3,311.9,1434,51.9,173,0,0,0,0,0,0,1,302.32,311.98,1510.6,41.6,169.0,0.04472135975792267,0.04472135969118976,166.3364061172389,11.027239001672216,3.1622776601699263,0.0020000000185975454,0.002000000012628772,27667.799999999035,121.60000000000083,10.000000000009782
5722,M20581,M,302.3,311.8,1443,43.4,175,0,0,0,0,0,0,2,302.32000000000005,311.94,1528.4,39.839999999999996,171.0,0.04472135975792267,0.0894427191697828,149.27591902245666,9.510415343190894,3.1622776601699667,0.0020000000185975454,0.008000000012484632,22283.299999999042,90.44800000000079,10.000000000010038
5723,L52902,L,302.2,311.7,1488,44.6,178,0,0,0,0,0,0,1,302.3,311.88,1476.8,43.14,173.2,0.07071067824894196,0.13038404815112106,86.75079250357918,6.931305793283175,3.49284983931607,0.005000000018425395,0.017000000012273857,7525.6999999990485,48.0430000000009,12.200000000010295
5724,M20583,M,302.3,311.8,1475,48.0,180,0,0,0,0,0,0,2,302.28000000000003,311.84000000000003,1447.6,46.239999999999995,175.4,0.044721359754079315,0.1140175425631083,35.52886150721759,3.6922892627746555,3.6469165057635395,0.002000000018253785,0.013000000012130213,1262.2999999990477,13.633000000001008,13.300000000010545
5725,L52904,L,302.3,311.8,1433,50.3,183,0,0,0,0,0,0,1,302.28000000000003,311.8,1454.6,47.64,177.8,0.044721359754079315,0.07071067820340576,25.28438253149656,3.6253275714066224,3.962322551233156,0.002000000018253785,0.005000000011985603,639.2999999990485,13.14300000000104,15.700000000010826
5726,M20585,M,302.3,311.8,1557,34.1,185,0,0,0,0,0,0,2,302.28,311.78000000000003,1479.2,44.08,180.2,0.044721359754079315,0.044721359683191624,48.971420236695685,6.212648388569959,3.962322551233189,0.002000000018253785,0.0020000000119133974,2398.199999999048,38.597000000000904,15.70000000001109
5727,M20586,M,302.4,311.9,1398,50.1,188,0,0,0,0,0,0,2,302.3,311.8,1470.2,45.42,182.8,0.07071067824894196,0.07071067820340576,60.147319142244804,6.730304599347712,3.9623225512332256,0.005000000018425395,0.005000000011985603,3617.6999999990485,45.29700000000097,15.700000000011379
5728,M20587,M,302.3,311.8,1559,34.4,191,0,0,0,0,0,0,2,302.32000000000005,311.82,1484.4,43.379999999999995,185.4,0.04472135975792267,0.044721359684808254,72.51068886722182,8.383734251513514,4.277849927242853,0.0020000000185975454,0.002000000012057993,5257.799999999046,70.28700000000086,18.300000000011686
5729,M20588,M,302.4,311.9,1422,46.4,194,0,0,0,0,0,0,2,302.34,311.84000000000003,1473.8,43.059999999999995,188.2,0.05477225592186918,0.0547722558612712,77.90186133847538,8.191642082024876,4.4384682042357815,0.0030000000187707333,0.003000000012132557,6068.699999999045,67.10300000000083,19.700000000012004
5730,M20589,M,302.3,311.8,1463,35.7,197,0,0,0,0,0,0,2,302.34000000000003,311.84000000000003,1479.8,40.14,191.0,0.05477225592186918,0.0547722558612712,75.07795948212129,7.542081940684593,4.743416490253869,0.0030000000187707333,0.003000000012132557,5636.699999999045,56.88300000000067,22.500000000012335
5731,L52910,L,302.3,311.7,1793,25.3,200,0,0,0,0,0,0,1,302.34000000000003,311.82000000000005,1527.0,38.38,194.0,0.05477225592186918,0.08366600272545807,160.8897137793434,9.947210664301858,4.743416490253909,0.0030000000187707333,0.007000000012056359,25885.499999999043,98.9470000000006,22.50000000001272
5732,L52911,L,302.2,311.6,1872,20.4,202,0,0,0,0,0,0,1,302.3,311.76,1621.8,32.44,196.8,0.07071067824891333,0.11401754256176688,200.61829428045453,10.06593264432066,4.4384682042359005,0.005000000018421345,0.013000000011824324,40247.69999999905,101.32300000000029,19.70000000001306
5733,L52912,L,302.2,311.7,1412,44.5,204,0,0,0,0,0,0,1,302.28000000000003,311.74,1592.4,34.46,199.4,0.0836660027624553,0.11401754256142912,221.77759129361797,11.47270674252595,3.974921382872039,0.007000000018247177,0.0130000000117473,49185.29999999906,131.6230000000004,15.800000000013362
5734,L52913,L,302.3,311.8,1487,43.2,206,0,0,0,0,0,0,1,302.26,311.71999999999997,1605.4,33.82,201.8,0.054772255915507384,0.08366600272317017,210.93197955738967,10.703597526065728,3.4928498393165492,0.0030000000180738337,0.007000000011673517,44492.29999999906,114.56700000000038,12.200000000013645
5735,L52914,L,302.3,311.8,1369,56.2,208,1,0,0,0,1,0,1,302.26,311.71999999999997,1586.6,37.92,204.0,0.054772255915507384,0.08366600272317017,230.11366756453006,14.760995901361149,3.1622776601705787,0.0030000000180738337,0.007000000011673517,52952.29999999905,217.88700000000063,10.000000000013909
5736,L52915,L,302.4,311.8,1673,30.1,210,0,0,0,0,0,0,1,302.28000000000003,311.74,1562.6,38.88,206.0,0.08366600276243577,0.08944271916567609,208.4425580345795,13.863873917487878,3.162277660170619,0.007000000018243909,0.00800000001175,43448.29999999904,192.20700000000068,10.000000000014165
5737,M20596,M,302.4,311.9,1439,36.6,212,0,0,0,0,0,0,2,302.32,311.8,1476.0,42.12,208.0,0.08366600276448928,0.07071067820335752,118.15667564720596,9.747153430617619,3.1622776601706595,0.0070000000185875275,0.005000000011978781,13960.999999999032,95.0070000000008,10.00000000001442
5738,L52917,L,302.3,311.8,1574,42.8,215,0,0,0,0,0,0,1,302.34000000000003,311.82,1508.4,41.78000000000001,210.2,0.054772255921773184,0.044721359684764546,118.4305703777493,9.672745215294404,3.492849839316697,0.003000000018760218,0.002000000012054084,14025.79999999903,93.5620000000008,12.200000000014676
5739,L52918,L,302.3,311.7,1281,48.8,0,0,0,0,0,0,0,1,302.34,311.8,1467.2,42.9,169.0,0.054772255921773184,0.07071067820335752,157.21704742170624,10.188719252192636,94.50925880568532,0.003000000018760218,0.005000000011978781,24717.19999999903,103.81000000000084,8932.00000000001
5740,M20599,M,302.2,311.7,1653,31.4,2,0,0,0,0,0,0,2,302.32,311.78,1524.0,37.940000000000005,127.8,0.08366600276448928,0.0836660027245345,164.02438843049845,7.8675282014112,115.76787119058554,0.0070000000185875275,0.007000000011901815,26903.99999999903,61.89800000000055,13402.200000000004
5741,M20600,M,302.3,311.7,1535,38.3,5,0,0,0,0,0,0,2,302.3,311.76,1496.4,39.58,86.8,0.0707106782488641,0.08944271916609116,142.93984748837192,6.572822833456008,115.67929806149412,0.005000000018414382,0.008000000011824252,20431.799999999028,43.20200000000066,13381.699999999999
5742,M20601,M,302.3,311.7,1483,40.5,8,0,0,0,0,0,0,2,302.28000000000003,311.71999999999997,1505.2,40.36,46.0,0.04472135975392361,0.04472135968050174,139.84348393829092,6.358694834633968,94.52248409770024,0.0020000000182398585,0.0020000000116728064,19556.199999999026,40.4330000000007,8934.499999999995
5743,L52922,L,302.3,311.7,1414,47.0,11,0,0,0,0,0,0,1,302.28000000000003,311.7,1473.2,41.2,5.2,0.04472135975392361,3.40541681154319e-06,138.46371365812425,7.0060687978352565,4.438468204233218,0.0020000000182398585,1.1596863660340988e-11,19172.199999999026,49.08500000000076,19.699999999989252
5744,M20603,M,302.2,311.6,1379,42.9,13,0,0,0,0,0,0,2,302.26,311.68,1492.8,40.019999999999996,7.8,0.054772255915437974,0.044721359678792164,108.05183941053026,5.798879202052816,4.438468204233252,0.00300000001806623,0.0020000000115198975,11675.199999999022,33.6270000000007,19.699999999989547
5745,H35158,H,302.2,311.5,1482,42.6,16,0,0,0,0,0,0,0,302.26000000000005,311.64,1458.6,42.26,10.6,0.054772255915437974,0.08944271916352879,61.85709336849752,3.231563089280609,4.277849927240303,0.00300000001806623,0.00800000001136588,3826.29999999902,10.443000000000833,18.299999999989865
5746,L52925,L,302.1,311.5,1987,20.1,21,0,0,0,0,0,0,1,302.21999999999997,311.6,1549.0,38.620000000000005,13.8,0.08366600275929986,0.10000000005605449,248.904600198548,10.617297207858533,4.969909455914688,0.007000000017719173,0.010000000011210897,61953.49999999902,112.7270000000006,24.699999999990226
5747,M20606,M,302.1,311.5,1635,31.6,23,0,0,0,0,0,0,2,302.18,311.56000000000006,1579.4,36.84,16.8,0.08366600275724635,0.08944271916179658,248.10945165390015,10.963712874751897,5.118593556826969,0.007000000017375554,0.008000000011056012,61558.29999999901,120.20300000000049,26.199999999990567
5748,L52927,L,302.1,311.5,1533,39.4,26,0,0,0,0,0,0,1,302.14,311.52000000000004,1603.2,35.32000000000001,19.8,0.05477225590602759,0.044721359671912556,233.5577016499328,9.65126934656786,5.263078946775443,0.0030000000170353745,0.002000000010904567,54549.199999999015,93.1470000000004,27.699999999990908
5749,M20608,M,302.2,311.7,1576,34.0,28,0,0,0,0,0,0,2,302.14,311.53999999999996,1642.6,33.54,22.8,0.05477225590602759,0.08944271916136243,200.5674450153838,8.67513688652809,4.658325879539907,0.0030000000170353745,0.00800000001097835,40227.299999999006,75.2580000000003,21.69999999999125
5750,H35163,H,302.2,311.8,1330,62.4,31,0,0,0,0,0,0,0,302.14,311.6,1612.2,37.5,25.8,0.05477225590602759,0.14142135627692493,238.85916352528537,15.600000000000016,3.9623225512307285,0.0030000000170353745,0.02000000001120493,57053.699999999015,243.36000000000047,15.69999999999159
5751,L52930,L,302.2,311.8,1981,21.8,36,0,0,0,0,0,0,1,302.15999999999997,311.65999999999997,1611.0,37.839999999999996,28.8,0.05477225590757264,0.15165750891872012,236.50898503016543,15.137635218223501,4.969909455914859,0.003000000017204626,0.023000000011431678,55936.49999999902,229.14800000000048,24.69999999999193
